age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Probability,name,balance,income,outflow_factor,outflow,Product,Email,Language,customer_since_years,Phone,Email_propensity,Call_propensity,Text_propensity
39,self-employed,married,5,0,0,0,0,5,5,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0356785354115527,Richard Johnson,157241,3937.31,0.3,1181.19,CC003,richard.johnson@hotmail.com,English,21.0,809.958.7674x16428,0.66,0.64,0.79
52,services,unknown,4,0,1,0,0,6,5,2,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.0478326865023309,Melissa Rogers,101295,3367.27,0.7585212743761495,2554.15,L002,melissa.rogers@yahoo.com,German,28.0,+1-510-986-7991x64453,0.89,0.45,0.51
48,blue-collar,married,2,0,0,0,0,6,5,3,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.0374006515461064,Tonya Cooper,34436,4045.35,1.2327109768948832,4986.75,CC003,tonya.cooper@yahoo.com,German,26.0,(278)527-8280x911,0.52,0.55,0.5
25,technician,divorced,3,0,1,0,1,7,4,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0654805360793481,Terri Hull,63172,1109.26,1.4793687509195403,1641.0,L001,terri.hull@gmail.com,German,7.0,383.719.9308x2745,0.5,0.78,0.82
58,management,married,5,-999,0,0,1,7,1,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0587944601760811,Christopher Jones,113731,690.47,0.4470314918071923,308.66,L001,christopher.jones@hotmail.com,German,32.0,001-991-905-1121x4868,0.6,0.41,0.57
55,services,divorced,3,-999,1,1,1,7,2,7,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0492803430535938,Lindsay Martin,182026,3759.57,1.3780369689348686,5180.83,L001,lindsay.martin@hotmail.com,German,32.0,855.200.4646,0.91,0.57,0.77
24,blue-collar,divorced,3,0,1,0,1,7,3,2,999,0,-999,1.4,93.918,-42.7,4.957,5228.1,0.0675371330090533,Austin Hernandez,198071,1295.22,0.7636707638520951,989.12,L001,austin.hernandez@gmail.com,German,6.0,001-954-613-3105x747,0.53,0.56,0.4
33,management,married,5,0,0,1,0,5,4,1,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.035092724232449,Olivia Evans,98419,786.69,1.1181986529499248,879.68,CC003,olivia.evans@hotmail.com,English,15.0,001-226-277-3277x9816,0.98,0.69,0.37
32,blue-collar,married,3,0,0,1,0,6,1,1,999,0,-999,1.4,94.465,-41.8,4.96,5228.1,0.0345288780651687,Adrian Sweeney,49262,1895.66,0.7702900577477435,1460.21,CC003,adrian.sweeney@hotmail.com,German,14.0,(688)201-6884,0.52,0.59,0.48
38,admin.,married,5,0,0,0,0,6,4,2,999,0,-999,1.4,94.465,-41.8,4.958,5228.1,0.0422252499822759,Samantha Morrison,181632,4754.71,0.9351402449083412,4446.32,L002,samantha.morrison@gmail.com,German,20.0,855.379.3740x43738,0.86,0.55,0.61
58,management,married,5,0,1,0,1,8,1,3,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0524852105176856,Robert Martinez,56728,3389.84,0.3848845595745467,1304.7,CC003,robert.martinez@yahoo.com,English,33.0,(544)336-7588x312,0.66,0.69,0.22
42,self-employed,married,5,0,0,0,1,7,1,30,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0447137914081331,Rebecca Kennedy,57233,4334.91,1.1561220612503127,5011.69,L002,rebecca.kennedy@yahoo.com,English,24.0,001-399-597-3736x3971,0.6,0.55,0.73
54,admin.,married,5,0,1,1,0,6,4,2,999,0,-999,1.4,94.465,-41.8,4.866,5228.1,0.0420756441964611,Rhonda Rivas,24760,3256.04,0.4741868304653353,1543.97,L001,rhonda.rivas@gmail.com,German,34.0,+1-643-889-2698,0.76,0.68,0.67
38,blue-collar,married,1,0,0,0,1,5,4,1,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.0952920489454279,Christian Marshall,113746,1432.24,0.9505145546175442,1361.36,L001,christian.marshall@yahoo.com,German,20.0,780-255-5938,0.64,0.55,0.45
32,admin.,single,5,0,1,1,1,8,2,1,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0618687592334547,Andrew Martin,70336,3906.49,1.6570946373995965,6473.42,L002,andrew.martin@hotmail.com,German,14.0,+1-939-737-5288,0.88,0.79,0.82
31,blue-collar,single,2,0,0,0,0,7,3,1,999,0,-999,1.4,93.918,-42.7,4.957,5228.1,0.0417922140997458,Wendy Miller,32881,3660.69,0.7870251799620049,2881.06,CC003,wendy.miller@gmail.com,German,13.0,339-352-9033x62901,0.92,0.51,0.56
58,blue-collar,married,1,-999,1,1,1,5,3,2,999,2,0,-1.8,92.893,-46.2,1.334,5099.1,0.0531988391309139,Denise Nguyen,81118,1920.47,0.3,576.14,L002,denise.nguyen@gmail.com,German,36.0,+1-948-968-8728x197,0.93,0.51,0.9
31,unemployed,married,2,0,0,0,1,5,3,1,999,0,-999,-1.8,92.893,-46.2,1.281,5099.1,0.1151113898956114,Claire Conley,172675,1546.48,1.1278916687260176,1744.26,L001,claire.conley@hotmail.com,English,13.0,770.898.8123x3966,0.83,0.47,0.89
39,services,married,3,-999,1,1,1,5,5,6,999,0,-999,-1.8,92.893,-46.2,1.313,5099.1,0.0666776470080733,Joanna Yoder,184215,3818.27,0.3,1145.48,CC003,joanna.yoder@hotmail.com,German,20.0,444-720-0701x4260,0.94,0.58,0.79
53,self-employed,married,1,0,0,0,1,11,2,2,999,0,-999,-0.1,93.2,-42.0,4.153,5195.8,0.0639387011233152,Jessica Holland,139495,739.78,0.3,221.93,L002,jessica.holland@yahoo.com,German,28.0,362.675.9597,0.7,0.66,0.37
52,blue-collar,married,2,-999,1,0,1,7,5,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0557545155167271,Kristie Gonzales,117383,2169.62,1.2993929859226028,2819.19,L001,kristie.gonzales@hotmail.com,German,31.0,(218)876-2098x56836,0.75,0.76,0.58
25,student,single,3,-999,1,0,1,5,1,2,999,0,-999,-1.8,92.893,-46.2,1.299,5099.1,0.1056533534572432,Lisa Rice,7016,4385.63,0.9953810652412024,4365.37,L002,lisa.rice@hotmail.com,German,7.0,(710)880-6142,0.72,0.46,0.51
60,retired,married,2,-999,1,0,0,5,5,3,999,0,-999,1.1,93.994,-36.4,4.859,5191.0,0.0598651731623042,Christopher Lopez,301,4800.28,0.5178659785677326,2485.9,L002,christopher.lopez@hotmail.com,English,32.0,869-951-1021,0.96,0.58,0.51
50,housemaid,divorced,3,0,0,0,0,5,5,2,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.0351460542028051,Scott Jones,24908,4986.73,0.5021052633406526,2503.86,CC003,scott.jones@yahoo.com,German,26.0,249.964.9360x054,0.79,0.69,0.37
32,housemaid,married,5,0,1,0,0,6,5,3,999,0,-999,1.4,94.465,-41.8,4.967,5228.1,0.039289160557206,Sarah Sanchez,128784,2751.88,0.9787632710784462,2693.44,CC003,sarah.sanchez@yahoo.com,German,14.0,001-757-998-3812,0.95,0.55,0.22
54,housemaid,married,1,-999,0,0,1,7,2,4,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.058152958585155,Brian Roberts,122034,3496.85,1.079168097221589,3773.69,CC003,brian.roberts@yahoo.com,German,30.0,(413)205-2543,0.85,0.41,0.71
28,technician,single,3,0,0,0,1,7,2,2,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0679489606800991,Sarah Davis,151052,811.64,0.4621021133318378,375.06,L001,sarah.davis@hotmail.com,English,10.0,(999)774-8395x162,0.66,0.76,0.89
42,self-employed,divorced,5,0,1,0,1,11,2,2,999,0,-999,-0.1,93.2,-42.0,4.153,5195.8,0.06289685053875,Justin Smith,126972,533.92,0.920858301324359,491.66,L002,justin.smith@gmail.com,German,24.0,657.378.8891,0.69,0.5,0.83
44,blue-collar,married,1,0,1,1,1,11,5,2,999,0,-999,-0.1,93.2,-42.0,4.021,5195.8,0.0568705277076722,Rickey Walker,134446,4067.43,1.655426084648195,6733.33,L001,rickey.walker@hotmail.com,German,25.0,542.256.8340x3038,0.63,0.53,0.85
35,admin.,single,1,-999,1,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0379805160945761,Roger Barnes,146100,2522.87,0.5127284313895198,1293.55,L002,roger.barnes@hotmail.com,German,17.0,542-744-3165x35901,0.54,0.79,0.77
48,entrepreneur,married,1,0,0,0,1,5,3,1,999,0,-999,-1.8,92.893,-46.2,1.334,5099.1,0.080997530714952,Calvin Guzman,129735,627.97,0.9248493953175748,580.78,CC003,calvin.guzman@hotmail.com,German,25.0,+1-837-655-1517x87612,0.65,0.48,0.48
45,admin.,married,5,0,0,0,0,5,1,1,999,0,-999,1.1,93.994,-36.4,4.858,5191.0,0.0349042465432058,Heather Park,142040,1206.07,1.1109048690241354,1339.83,L002,heather.park@gmail.com,German,24.0,001-426-445-3012,0.71,0.8,0.9
31,blue-collar,single,2,0,0,0,1,5,4,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0.0854290330092022,Lisa Stevenson,151757,2793.3,1.0818167569091588,3021.84,L002,lisa.stevenson@hotmail.com,German,13.0,+1-240-995-8056,0.79,0.79,0.67
73,retired,married,1,0,0,0,1,8,5,1,999,0,-999,-2.9,92.201,-31.4,0.881,5076.2,0.3524648680707314,Zachary Potter,37241,2185.08,0.7614192930425153,1663.76,CC003,zachary.potter@gmail.com,German,39.0,596.590.4534x162,0.78,0.68,0.46
35,management,single,-999,0,0,0,0,5,5,1,999,0,-999,1.1,93.994,-36.4,4.864,5191.0,0.039194068936057,Joseph Jenkins,62454,1608.18,1.699012690369246,2732.32,CC003,joseph.jenkins@hotmail.com,English,17.0,646-697-6353x863,0.5,0.71,0.86
30,blue-collar,single,3,0,0,0,1,11,1,1,999,2,0,-3.4,92.649,-30.1,0.714,5017.5,0.2788658977427156,Gregory Bradley,175381,4310.24,0.5732096220621334,2470.67,CC003,gregory.bradley@gmail.com,German,12.0,(292)852-9045x701,0.68,0.42,0.34
35,admin.,single,5,0,0,0,0,8,2,3,999,0,-999,-2.9,92.201,-31.4,0.859,5076.2,0.2291257020262994,Robert Tran,94522,2956.08,0.326060906753192,963.86,CC003,robert.tran@hotmail.com,German,17.0,001-838-525-0168x312,0.64,0.73,0.56
59,blue-collar,married,2,0,1,0,1,4,4,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0.0980791684330974,Linda Nelson,168210,1985.51,0.7080396703802859,1405.82,CC003,linda.nelson@gmail.com,German,33.0,001-496-986-4033x0860,0.93,0.44,0.87
21,unemployed,married,3,0,1,1,1,7,4,3,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0867887647186059,Jimmy Craig,21253,1195.68,1.0534095866654938,1259.54,L001,jimmy.craig@yahoo.com,German,3.0,(433)551-8707,0.65,0.42,0.53
37,entrepreneur,married,5,0,1,0,0,11,5,2,999,0,-999,-0.1,93.2,-42.0,4.021,5195.8,0.0442081752520856,Candice Gonzalez,138651,2261.89,0.3,678.57,L002,candice.gonzalez@gmail.com,German,19.0,(243)997-5054x0807,0.86,0.8,0.29
28,student,single,3,0,1,0,1,8,3,1,999,0,-999,-2.9,92.201,-31.4,0.879,5076.2,0.3221089480387316,John Evans,27902,3502.89,1.4800387028213864,5184.41,L001,john.evans@hotmail.com,German,10.0,8104340410,0.59,0.58,0.4
29,admin.,single,5,0,1,0,1,10,1,2,999,0,-999,-3.4,92.431,-26.9,0.731,5017.5,0.3740278081790473,Victoria Gonzalez,104483,4751.2,0.3814764275450246,1812.47,L001,victoria.gonzalez@yahoo.com,English,11.0,001-302-275-8201x593,0.79,0.73,0.68
46,blue-collar,single,4,0,0,0,0,5,3,5,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0305435106026631,Trevor Johnson,116795,4966.3,0.8097609202880908,4021.52,CC003,trevor.johnson@yahoo.com,German,24.0,508.608.1665x23836,0.91,0.46,0.45
42,admin.,single,3,0,0,0,1,8,3,1,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0617424003408616,Karina Houston,108013,991.23,0.4834477049778932,479.21,CC003,karina.houston@gmail.com,German,22.0,+1-811-536-6724x6221,0.53,0.7,0.82
28,student,married,5,-999,1,0,0,4,5,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1629293162695053,Jessica Garza,63166,4304.27,0.7463508284820478,3212.5,CC003,jessica.garza@gmail.com,English,10.0,(372)592-5658,0.76,0.45,0.55
54,technician,married,3,0,0,0,0,5,2,12,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0258747410565793,Kimberly Mccarthy,162578,4587.0,1.8509721018336711,8490.41,L001,kimberly.mccarthy@gmail.com,German,36.0,+1-450-227-1707x403,0.86,0.78,0.57
31,admin.,single,5,0,1,0,1,7,2,1,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0745769277689768,Tony Hatfield,11627,2750.21,0.3784668034392055,1040.86,CC003,tony.hatfield@yahoo.com,German,13.0,(849)925-5972,0.52,0.46,0.24
25,technician,married,5,0,1,0,1,5,2,1,12,1,1,-1.8,92.893,-46.2,1.291,5099.1,0.2753749644402842,Jonathan Allen,92482,1090.09,1.0061973838536915,1096.85,CC003,jonathan.allen@hotmail.com,German,7.0,(979)404-9122x7898,0.69,0.6,0.56
46,admin.,married,3,0,1,1,1,9,5,3,999,0,-999,-3.4,92.379,-29.8,0.803,5017.5,0.3604227237322457,Patricia Solis,838,1526.84,0.3,458.05,CC003,patricia.solis@yahoo.com,German,25.0,001-839-855-6014,0.76,0.59,0.34
38,admin.,married,1,0,1,0,0,7,4,3,999,0,-999,1.4,93.918,-42.7,4.968,5228.1,0.0419208708994316,Chris Trujillo,159717,1770.23,0.3,531.07,CC003,chris.trujillo@hotmail.com,English,19.0,+1-521-998-9405x72077,0.77,0.68,0.23
28,blue-collar,married,1,-999,1,0,0,6,2,2,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0382496865359935,Thomas Rojas,125480,1313.01,0.9869084148134372,1295.82,L002,thomas.rojas@hotmail.com,English,10.0,001-249-744-0587x5166,0.66,0.8,0.2
53,housemaid,married,1,0,1,0,1,9,5,2,999,0,-999,-3.4,92.379,-29.8,0.773,5017.5,0.3038828621662635,William Newman,140540,699.29,0.3638129773316364,254.41,L001,william.newman@gmail.com,German,29.0,545.778.6497x7633,0.92,0.4,0.72
52,retired,divorced,1,-999,1,1,0,6,4,2,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0590228670512914,Nicholas Young,32374,4162.18,0.5076466578156247,2112.92,CC003,nicholas.young@yahoo.com,German,32.0,263-644-4290x4941,0.53,0.47,0.47
58,blue-collar,married,2,-999,1,0,1,11,4,1,6,1,1,-0.1,93.2,-42.0,4.076,5195.8,0.1668198157658607,Connie Friedman,58405,2888.97,0.9173219480810014,2650.12,L001,connie.friedman@hotmail.com,German,33.0,845.820.2568x7347,0.98,0.74,0.73
51,blue-collar,married,1,-999,0,0,1,7,1,2,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0513408630098649,Sylvia Green,113214,3976.43,0.5318770459199202,2114.97,L002,sylvia.green@hotmail.com,German,28.0,681.238.7733x755,0.87,0.75,0.33
39,blue-collar,single,5,0,1,0,1,5,3,3,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0.0751133839909638,Susan Soto,125479,4770.96,0.5281049603769024,2519.57,L001,susan.soto@gmail.com,German,20.0,+1-356-317-0670x641,0.51,0.55,0.73
26,self-employed,married,5,0,1,0,0,6,3,1,999,0,-999,1.4,94.465,-41.8,4.864,5228.1,0.0450175962061405,Shelby Greene,94732,4277.72,0.6328094447078457,2706.98,CC003,shelby.greene@yahoo.com,English,8.0,493.472.0385x35937,0.85,0.61,0.52
39,admin.,single,3,0,0,0,1,8,4,1,999,0,-999,1.4,93.444,-36.1,4.968,5228.1,0.0618107351855097,Tracy Jones,50793,3641.39,0.3,1092.42,L001,tracy.jones@yahoo.com,German,20.0,001-880-659-2189x011,0.92,0.68,0.69
39,technician,married,4,0,0,1,0,5,5,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0354187413899191,Cassandra Clark,67121,2355.49,0.8057581152214157,1897.96,CC003,cassandra.clark@gmail.com,English,21.0,+1-309-956-2352x03322,0.89,0.72,0.66
45,blue-collar,married,1,0,0,0,1,7,5,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0575343994301641,James Rodriguez,66439,4265.36,0.9759187526843344,4162.64,L001,james.rodriguez@gmail.com,English,27.0,001-975-772-5023x660,0.53,0.51,0.75
42,technician,single,5,0,1,1,1,8,3,8,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0459819674160627,Shelley Johnson,42863,1804.55,1.28331363570441,2315.8,L001,shelley.johnson@gmail.com,German,22.0,699-545-6806x3122,0.99,0.46,0.7
26,technician,single,4,0,1,0,1,4,5,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.199455815999452,Stephen Flores,23905,3381.01,1.597395485519383,5400.81,CC003,stephen.flores@gmail.com,English,8.0,001-682-781-2328x9988,0.85,0.68,0.68
54,unemployed,married,5,0,0,0,0,8,1,3,999,0,-999,-2.9,92.201,-31.4,0.884,5076.2,0.1905603737978361,Michael Peters,198061,806.74,0.8135648406444891,656.34,L002,michael.peters@yahoo.com,German,28.0,980.939.5665x43224,0.65,0.6,0.71
46,management,married,5,-999,1,0,0,5,4,3,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0354108769299104,Raymond Edwards,144667,503.4,0.9956590599480818,501.21,L002,raymond.edwards@yahoo.com,German,28.0,001-227-527-9486x74667,0.86,0.65,0.81
44,admin.,single,5,-999,0,0,0,5,4,1,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0395029173550086,Vickie Carpenter,192540,4890.77,0.3,1467.23,L001,vickie.carpenter@hotmail.com,German,26.0,(642)214-8028x266,0.76,0.64,0.76
35,technician,married,4,0,1,0,1,7,2,8,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0525952307285757,Paula Thompson,166124,1840.14,1.1326901859236949,2084.31,L002,paula.thompson@hotmail.com,German,17.0,411.255.5306x863,0.59,0.55,0.36
32,unemployed,single,5,0,0,0,1,4,3,1,999,0,-999,-1.8,93.075,-47.1,1.415,5099.1,0.194061024117682,Tracy Carpenter,123913,522.11,1.4713976179305963,768.23,CC003,tracy.carpenter@hotmail.com,German,14.0,773-201-5616x2819,0.56,0.54,0.22
39,management,married,5,0,1,0,1,4,5,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1651892606971062,William Rodriguez,155691,3020.13,1.0182771780601998,3075.33,L001,william.rodriguez@gmail.com,English,21.0,001-580-592-2984x787,0.6,0.63,0.81
44,admin.,married,3,0,0,0,1,11,5,7,999,0,-999,-0.1,93.2,-42.0,4.021,5195.8,0.0554206922499245,Courtney Carter,133091,2578.92,0.302087887010675,779.06,L001,courtney.carter@gmail.com,English,23.0,+1-771-375-1353x724,0.75,0.63,0.28
35,technician,married,5,0,1,0,1,8,3,1,6,3,0,-1.7,94.027,-38.3,0.9,4991.6,0.6371073438524097,Laurie Kirk,83171,3124.49,1.5760490340978357,4924.35,CC003,laurie.kirk@yahoo.com,German,17.0,(649)996-8602x609,0.96,0.49,0.88
59,retired,married,1,-999,0,0,0,7,5,2,999,0,-999,1.4,93.918,-42.7,4.959,5228.1,0.0726453513889865,Susan Strickland,135128,4537.95,0.5021389148322806,2278.68,CC003,susan.strickland@hotmail.com,German,30.0,348.253.6589,0.76,0.72,0.7
32,services,single,3,0,0,0,0,6,1,2,999,0,-999,1.4,94.465,-41.8,4.96,5228.1,0.0396908224827215,Jacqueline Dixon,14956,691.83,0.6180433832450212,427.58,L001,jacqueline.dixon@gmail.com,English,14.0,(878)942-2360,0.57,0.68,0.49
40,management,married,3,-999,0,0,0,5,5,2,999,0,-999,1.1,93.994,-36.4,4.864,5191.0,0.0354898632089732,Gregory Ellis,163635,2398.54,0.5986644477133338,1435.92,L002,gregory.ellis@gmail.com,German,21.0,585.821.2582x4376,0.88,0.66,0.48
39,technician,married,5,0,1,0,0,5,1,3,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0332643002765279,Rita Mcgee,43225,2061.5,0.5513401131241429,1136.59,L001,rita.mcgee@yahoo.com,German,20.0,(231)532-6320,0.8,0.43,0.55
34,blue-collar,married,2,0,0,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.859,5191.0,0.0330742570876561,Raymond Reynolds,163031,4942.11,1.0853118469652527,5363.73,L001,raymond.reynolds@yahoo.com,English,16.0,283.361.8671,0.64,0.79,0.63
33,admin.,divorced,3,0,1,0,1,8,5,3,999,0,-999,1.4,93.444,-36.1,4.966,5228.1,0.0566323800214381,Thomas Pitts,167566,4351.85,0.3,1305.56,L002,thomas.pitts@hotmail.com,English,15.0,+1-906-440-5354x7690,0.72,0.72,0.5
46,management,married,5,0,0,0,0,5,2,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0349435704743199,Mary Jarvis,102518,3138.5,0.3,941.55,L001,mary.jarvis@gmail.com,English,24.0,+1-835-619-6521x8932,0.77,0.42,0.57
29,self-employed,single,5,0,1,0,1,11,5,4,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0.0532023571448823,Natalie Smith,32575,2376.92,0.5364750955780289,1275.16,CC003,natalie.smith@hotmail.com,English,11.0,350-849-5472,0.9,0.62,0.71
42,entrepreneur,single,5,0,1,0,1,11,3,2,999,0,-999,-0.1,93.2,-42.0,4.12,5195.8,0.0633818767480295,Sarah Jones,5182,2200.11,0.6699410890379187,1473.94,L001,sarah.jones@yahoo.com,English,21.0,+1-802-508-7051,0.51,0.51,0.84
34,technician,married,2,0,0,0,1,5,1,1,999,0,-999,-1.8,92.893,-46.2,1.299,5099.1,0.0881887156556546,Brittany Bean,180647,1427.24,0.3,428.17,L002,brittany.bean@gmail.com,German,16.0,(723)253-1915,0.56,0.47,0.35
98,retired,married,1,-999,1,0,1,10,5,1,2,2,1,-3.4,92.431,-26.9,0.73,5017.5,0.7754562965405193,Cindy Dennis,161207,2635.03,0.7320922547638896,1929.09,L001,cindy.dennis@hotmail.com,German,50.0,001-713-239-8273x074,0.66,0.52,0.43
44,unemployed,married,3,0,1,0,1,8,4,1,999,0,-999,-2.9,92.201,-31.4,0.873,5076.2,0.2966751543862939,Nicole Smith,31500,1105.23,1.2338214950577615,1363.66,L001,nicole.smith@gmail.com,German,22.0,(510)433-3469x7075,0.86,0.65,0.89
33,blue-collar,single,2,0,0,1,1,7,2,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0612246380420573,Melissa Johnson,194665,1958.18,0.8634742175576947,1690.84,CC003,melissa.johnson@hotmail.com,German,15.0,(875)605-3480,0.55,0.8,0.34
54,services,married,3,0,0,0,1,11,1,1,999,0,-999,-0.1,93.2,-42.0,4.191,5195.8,0.0568585562552077,Richard Kim,977,4544.87,0.4776454898557559,2170.84,L001,richard.kim@gmail.com,German,27.0,+1-315-668-5533x2771,0.5,0.64,0.68
44,services,married,3,-999,1,1,1,8,5,1,999,0,-999,1.4,93.444,-36.1,4.966,5228.1,0.0518296758304321,Jeffrey Collins,81827,4274.34,0.8657417004060424,3700.47,L002,jeffrey.collins@yahoo.com,German,25.0,934-208-7393,0.8,0.48,0.63
34,blue-collar,divorced,2,0,1,0,1,7,4,1,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0633124426403641,Paula Evans,67953,2510.16,0.8318047094007645,2087.96,L002,paula.evans@yahoo.com,German,16.0,(834)508-4841x07391,0.51,0.41,0.22
53,unknown,married,4,0,0,0,1,6,4,2,3,1,1,-2.9,92.963,-40.8,1.26,5076.2,0.5728323347460654,Michael Stokes,124926,1917.09,1.604223979562391,3075.44,L002,michael.stokes@gmail.com,English,29.0,380-748-9884x322,0.99,0.69,0.9
35,services,divorced,3,0,1,0,1,5,2,5,999,0,-999,-1.8,92.893,-46.2,1.291,5099.1,0.0669120547196826,Adrian Harper,37466,2118.33,1.1740688492001758,2487.07,L001,adrian.harper@hotmail.com,German,17.0,+1-483-361-0469x751,0.8,0.41,0.26
32,admin.,married,3,0,1,0,1,9,1,1,999,0,-999,-1.1,94.199,-37.5,0.879,4963.6,0.3949148326957346,Juan Cunningham,41974,1437.2,1.3993267700443712,2011.11,L002,juan.cunningham@hotmail.com,German,14.0,(898)942-9363,0.76,0.65,0.4
33,blue-collar,married,1,-999,0,0,1,11,4,1,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0552578007301819,Brittany Smith,180103,2994.35,0.6035482106131266,1807.23,L001,brittany.smith@yahoo.com,German,15.0,969-954-0700x22750,0.92,0.44,0.77
48,blue-collar,single,2,0,0,0,1,11,3,2,999,0,-999,-0.1,93.2,-42.0,4.12,5195.8,0.0599860531006951,Samantha Williams,33233,4427.14,0.5616980224747389,2486.72,L001,samantha.williams@yahoo.com,German,26.0,+1-933-530-2837x10558,0.79,0.72,0.58
32,entrepreneur,married,5,0,1,0,1,8,5,9,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0438739101167875,Nicole Pearson,177380,3523.17,0.8944264916636636,3151.22,L002,nicole.pearson@yahoo.com,German,14.0,+1-488-778-0278,0.78,0.71,0.84
37,admin.,married,5,0,1,0,1,7,1,2,999,0,-999,-2.9,92.469,-33.6,1.048,5076.2,0.2788364014603461,Gavin Gill,187761,1832.66,0.5946904703243037,1089.87,L002,gavin.gill@gmail.com,German,19.0,3737389914,0.65,0.43,0.51
40,entrepreneur,married,2,0,1,0,1,11,1,2,999,0,-999,-0.1,93.2,-42.0,4.191,5195.8,0.057186830274762,Andrea Simpson,48831,3185.1,1.021903739897317,3254.87,CC003,andrea.simpson@yahoo.com,English,21.0,723-873-0721,0.62,0.64,0.75
30,technician,single,2,0,0,0,1,5,1,1,999,0,-999,-1.8,92.893,-46.2,1.299,5099.1,0.0941008354044997,Phillip Henry,30129,4998.51,0.7193134843018532,3595.5,L001,phillip.henry@yahoo.com,German,12.0,001-743-808-8069x30421,0.98,0.71,0.68
32,technician,single,4,0,1,0,1,11,5,1,999,0,-999,-0.1,93.2,-42.0,4.021,5195.8,0.0642336507238345,David Downs,21782,3150.92,0.3,945.28,L001,david.downs@yahoo.com,German,14.0,911-820-6093x3887,0.76,0.64,0.83
38,admin.,divorced,5,0,0,0,1,7,2,3,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0653137885700747,Amy Cook,166531,796.64,0.541745067915308,431.58,L002,amy.cook@yahoo.com,German,19.0,239.434.3479,0.64,0.62,0.62
33,services,married,2,0,1,0,1,7,2,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.06156532271203,Brian Osborn,159194,654.0,0.8120662766757418,531.09,L001,brian.osborn@hotmail.com,English,15.0,498.200.4135x5990,0.58,0.65,0.44
35,admin.,single,5,0,1,0,1,5,3,2,999,0,-999,-1.8,92.893,-46.2,1.27,5099.1,0.1249462692054673,Pamela Jackson,14246,1142.32,0.3367874171498476,384.72,L001,pamela.jackson@gmail.com,German,17.0,001-478-706-1998,0.83,0.59,0.77
33,admin.,single,5,0,0,0,1,8,5,5,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0571031518754966,Joseph Bradshaw,34565,2756.02,1.2940835244749265,3566.52,L001,joseph.bradshaw@yahoo.com,English,15.0,+1-878-447-7920x90748,0.79,0.69,0.82
